Results Log
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 538

PR_AUC: 0.7719
ROC_AUC: 0.9190
F1: 0.7761
PRECISION: 0.8595
RECALL: 0.7075
ACCURACY: 0.9800
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 19:14:01.923004
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 539

PR_AUC: 0.8998
ROC_AUC: 0.9950
F1: 0.8550
PRECISION: 0.8103
RECALL: 0.9049
ACCURACY: 0.9850
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 19:16:22.773579
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 541

PR_AUC: 0.7679
ROC_AUC: 0.9191
F1: 0.7638
PRECISION: 0.8370
RECALL: 0.7024
ACCURACY: 0.9787
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 19:16:27.134836
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 540

PR_AUC: 0.5084
ROC_AUC: 0.7807
F1: 0.5471
PRECISION: 0.7519
RECALL: 0.4299
ACCURACY: 0.9651
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 19:22:20.606095
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 542

PR_AUC: 0.8968
ROC_AUC: 0.9936
F1: 0.8528
PRECISION: 0.8866
RECALL: 0.8215
ACCURACY: 0.9861
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 19:23:30.964027
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 543

PR_AUC: 0.5212
ROC_AUC: 0.7794
F1: 0.5709
PRECISION: 0.7711
RECALL: 0.4533
ACCURACY: 0.9666
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 19:26:23.885687
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 544

PR_AUC: 0.7781
ROC_AUC: 0.9166
F1: 0.7685
PRECISION: 0.8634
RECALL: 0.6924
ACCURACY: 0.9796
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 19:46:18.836017
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 545

PR_AUC: 0.8973
ROC_AUC: 0.9949
F1: 0.8595
PRECISION: 0.8581
RECALL: 0.8610
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 19:48:24.551351
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 549

PR_AUC: 0.4912
ROC_AUC: 0.7798
F1: 0.5381
PRECISION: 0.7084
RECALL: 0.4338
ACCURACY: 0.9635
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 19:49:36.162794
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 550

PR_AUC: 0.7465
ROC_AUC: 0.9178
F1: 0.7385
PRECISION: 0.8181
RECALL: 0.6730
ACCURACY: 0.9767
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 19:50:39.261622
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 551

PR_AUC: 0.8962
ROC_AUC: 0.9945
F1: 0.8538
PRECISION: 0.8348
RECALL: 0.8737
ACCURACY: 0.9853
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 19:52:13.787160
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 552

PR_AUC: 0.4545
ROC_AUC: 0.7804
F1: 0.5243
PRECISION: 0.6324
RECALL: 0.4477
ACCURACY: 0.9602
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 19:56:38.391616
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 553

PR_AUC: 0.7759
ROC_AUC: 0.9190
F1: 0.7680
PRECISION: 0.8595
RECALL: 0.6941
ACCURACY: 0.9795
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 19:58:50.651840
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 554

PR_AUC: 0.9011
ROC_AUC: 0.9949
F1: 0.8620
PRECISION: 0.8642
RECALL: 0.8598
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 20:01:26.019400
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 555

PR_AUC: 0.5397
ROC_AUC: 0.7790
F1: 0.5863
PRECISION: 0.7659
RECALL: 0.4750
ACCURACY: 0.9672
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 20:22:59.698178
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 584

PR_AUC: 0.9066
ROC_AUC: 0.9952
F1: 0.8681
PRECISION: 0.8614
RECALL: 0.8749
ACCURACY: 0.9870
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 20:24:01.201975
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 556

PR_AUC: 0.7499
ROC_AUC: 0.9166
F1: 0.7352
PRECISION: 0.7924
RECALL: 0.6858
ACCURACY: 0.9758
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 20:24:50.401075
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 557

PR_AUC: 0.9002
ROC_AUC: 0.9946
F1: 0.8628
PRECISION: 0.8468
RECALL: 0.8793
ACCURACY: 0.9863
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-10 20:25:31.656249
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 683

PR_AUC: 0.9025
ROC_AUC: 0.9945
F1: 0.8586
PRECISION: 0.8558
RECALL: 0.8615
ACCURACY: 0.9861
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-10 20:25:53.121158
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 684

PR_AUC: 0.4900
ROC_AUC: 0.7765
F1: 0.5425
PRECISION: 0.7017
RECALL: 0.4422
ACCURACY: 0.9635
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 20:31:47.024510
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 685

PR_AUC: 0.7712
ROC_AUC: 0.9179
F1: 0.7656
PRECISION: 0.8484
RECALL: 0.6974
ACCURACY: 0.9791
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 20:33:29.807260
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 686

PR_AUC: 0.9043
ROC_AUC: 0.9947
F1: 0.8571
PRECISION: 0.8567
RECALL: 0.8576
ACCURACY: 0.9860
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 20:37:06.184133
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 687

PR_AUC: 0.4973
ROC_AUC: 0.7787
F1: 0.5583
PRECISION: 0.7326
RECALL: 0.4511
ACCURACY: 0.9651
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 21:01:21.438050
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 688

PR_AUC: 0.7777
ROC_AUC: 0.9185
F1: 0.7749
PRECISION: 0.8510
RECALL: 0.7113
ACCURACY: 0.9798
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 21:02:30.190985
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 690

PR_AUC: 0.5058
ROC_AUC: 0.7806
F1: 0.5564
PRECISION: 0.6843
RECALL: 0.4689
ACCURACY: 0.9634
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 21:03:30.843894
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 692

PR_AUC: 0.9081
ROC_AUC: 0.9952
F1: 0.8653
PRECISION: 0.8538
RECALL: 0.8771
ACCURACY: 0.9866
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 21:03:49.246032
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 689

PR_AUC: 0.9024
ROC_AUC: 0.9951
F1: 0.8619
PRECISION: 0.8612
RECALL: 0.8626
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 21:25:19.939914
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 693

PR_AUC: 0.5442
ROC_AUC: 0.7825
F1: 0.5902
PRECISION: 0.7792
RECALL: 0.4750
ACCURACY: 0.9677
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 21:27:26.762285
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 694

PR_AUC: 0.7783
ROC_AUC: 0.9181
F1: 0.7716
PRECISION: 0.8625
RECALL: 0.6980
ACCURACY: 0.9798
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 21:30:38.245431
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 691

PR_AUC: 0.7696
ROC_AUC: 0.9186
F1: 0.7634
PRECISION: 0.8236
RECALL: 0.7113
ACCURACY: 0.9784
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 21:31:51.809346
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 695

PR_AUC: 0.9020
ROC_AUC: 0.9946
F1: 0.8627
PRECISION: 0.8343
RECALL: 0.8932
ACCURACY: 0.9861
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 21:39:38.477029
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 697

PR_AUC: 0.7774
ROC_AUC: 0.9195
F1: 0.7671
PRECISION: 0.8571
RECALL: 0.6941
ACCURACY: 0.9794
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-10 21:41:01.484036
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 696

PR_AUC: 0.5432
ROC_AUC: 0.7818
F1: 0.5923
PRECISION: 0.8023
RECALL: 0.4694
ACCURACY: 0.9684
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 21:42:41.894058
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 699

PR_AUC: 0.5161
ROC_AUC: 0.7771
F1: 0.5619
PRECISION: 0.7724
RECALL: 0.4416
ACCURACY: 0.9663
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 22:01:15.694888
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 724

PR_AUC: 0.7736
ROC_AUC: 0.9181
F1: 0.7742
PRECISION: 0.8632
RECALL: 0.7019
ACCURACY: 0.9800
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 22:07:21.703806
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 726

PR_AUC: 0.5213
ROC_AUC: 0.7748
F1: 0.5708
PRECISION: 0.7788
RECALL: 0.4505
ACCURACY: 0.9668
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 22:12:46.937543
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 117

PR_AUC: 0.5182
ROC_AUC: 0.7824
F1: 0.5652
PRECISION: 0.7416
RECALL: 0.4566
ACCURACY: 0.9656
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-10 22:14:00.248557
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 118

PR_AUC: 0.7641
ROC_AUC: 0.9169
F1: 0.7595
PRECISION: 0.8266
RECALL: 0.7024
ACCURACY: 0.9782
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-10 22:16:39.826620
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 728

PR_AUC: 0.8920
ROC_AUC: 0.9944
F1: 0.8580
PRECISION: 0.8122
RECALL: 0.9093
ACCURACY: 0.9853
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-10 22:19:09.180896
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 722

PR_AUC: 0.8963
ROC_AUC: 0.9942
F1: 0.8595
PRECISION: 0.8564
RECALL: 0.8626
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 22:20:50.436002
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 725

PR_AUC: 0.8962
ROC_AUC: 0.9944
F1: 0.8520
PRECISION: 0.8674
RECALL: 0.8370
ACCURACY: 0.9858
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-10 22:30:28.242503
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 727

PR_AUC: 0.7696
ROC_AUC: 0.9184
F1: 0.7641
PRECISION: 0.8480
RECALL: 0.6952
ACCURACY: 0.9790
THRESHOLD: 0.9596
---------------------------------------------
