Results Log
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 379

PR_AUC: 0.7641
ROC_AUC: 0.9175
F1: 0.7647
PRECISION: 0.8652
RECALL: 0.6852
ACCURACY: 0.9794
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 13:39:19.902942
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 379

PR_AUC: 0.7782
ROC_AUC: 0.9163
F1: 0.7683
PRECISION: 0.8853
RECALL: 0.6785
ACCURACY: 0.9800
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 13:39:45.851251
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 381

PR_AUC: 0.4932
ROC_AUC: 0.7806
F1: 0.5736
PRECISION: 0.7344
RECALL: 0.4705
ACCURACY: 0.9657
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 13:39:48.789880
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 380

PR_AUC: 0.8950
ROC_AUC: 0.9940
F1: 0.8582
PRECISION: 0.8421
RECALL: 0.8749
ACCURACY: 0.9858
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 13:41:54.039489
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 382

PR_AUC: 0.7764
ROC_AUC: 0.9185
F1: 0.7681
PRECISION: 0.8481
RECALL: 0.7019
ACCURACY: 0.9792
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 14:10:55.189700
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 385

PR_AUC: 0.7648
ROC_AUC: 0.9166
F1: 0.7633
PRECISION: 0.8588
RECALL: 0.6869
ACCURACY: 0.9791
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 14:11:21.810976
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 384

PR_AUC: 0.4902
ROC_AUC: 0.7742
F1: 0.5365
PRECISION: 0.6211
RECALL: 0.4722
ACCURACY: 0.9600
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 14:11:58.127856
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 403

PR_AUC: 0.7547
ROC_AUC: 0.9172
F1: 0.7485
PRECISION: 0.8106
RECALL: 0.6952
ACCURACY: 0.9771
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 14:16:08.497779
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 698

PR_AUC: 0.9050
ROC_AUC: 0.9948
F1: 0.8646
PRECISION: 0.8627
RECALL: 0.8665
ACCURACY: 0.9867
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 14:44:28.831696
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 714

PR_AUC: 0.4857
ROC_AUC: 0.7782
F1: 0.5432
PRECISION: 0.7000
RECALL: 0.4438
ACCURACY: 0.9635
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 14:45:14.358271
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 713

PR_AUC: 0.8919
ROC_AUC: 0.9940
F1: 0.8528
PRECISION: 0.8126
RECALL: 0.8971
ACCURACY: 0.9848
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 14:46:02.272166
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 712

PR_AUC: 0.7667
ROC_AUC: 0.9159
F1: 0.7656
PRECISION: 0.8170
RECALL: 0.7202
ACCURACY: 0.9784
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 14:49:22.340925
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 715

PR_AUC: 0.7775
ROC_AUC: 0.9193
F1: 0.7731
PRECISION: 0.8823
RECALL: 0.6880
ACCURACY: 0.9802
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 15:18:15.773223
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 716

PR_AUC: 0.9004
ROC_AUC: 0.9950
F1: 0.8646
PRECISION: 0.8661
RECALL: 0.8632
ACCURACY: 0.9868
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 15:19:27.994422
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 717

PR_AUC: 0.4962
ROC_AUC: 0.7806
F1: 0.5656
PRECISION: 0.6874
RECALL: 0.4805
ACCURACY: 0.9639
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 15:20:18.713642
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 718

PR_AUC: 0.7747
ROC_AUC: 0.9203
F1: 0.7647
PRECISION: 0.8432
RECALL: 0.6997
ACCURACY: 0.9789
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 15:20:58.073798
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8990
ROC_AUC: 0.9951
F1: 0.8556
PRECISION: 0.8115
RECALL: 0.9049
ACCURACY: 0.9850
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 15:53:12.827451
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9055
ROC_AUC: 0.9948
F1: 0.8569
PRECISION: 0.8845
RECALL: 0.8309
ACCURACY: 0.9864
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 16:06:33.308683
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9057
ROC_AUC: 0.9950
F1: 0.8645
PRECISION: 0.8351
RECALL: 0.8960
ACCURACY: 0.9862
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 16:49:56.602139
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 711

PR_AUC: 0.5408
ROC_AUC: 0.7804
F1: 0.5860
PRECISION: 0.7737
RECALL: 0.4716
ACCURACY: 0.9674
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 16:52:51.039449
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 710

PR_AUC: 0.9059
ROC_AUC: 0.9951
F1: 0.8632
PRECISION: 0.8594
RECALL: 0.8671
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 17:57:42.994252
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 709

PR_AUC: 0.7618
ROC_AUC: 0.9177
F1: 0.7628
PRECISION: 0.8467
RECALL: 0.6941
ACCURACY: 0.9789
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 19:05:40.536267
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 708

PR_AUC: 0.5218
ROC_AUC: 0.7798
F1: 0.5649
PRECISION: 0.8077
RECALL: 0.4344
ACCURACY: 0.9672
THRESHOLD: 0.9798
---------------------------------------------
